code,code_level,food_category,food_group,major_food_code,minor_food_code,units,rse_indicator_,percentage_change_since_2021_22,percentage_change_since_2019_20,significance,trend_since_2019_20_,reliability_of_3_year_percent_relative_se,year,quantity
27001,4,,,,"Cakes and pastries, not frozen",g,Low,-2.880120385,-2.302493949,,,2.119458401,1974,153.7893139
27002,4,,,,Takeaway pastries,g,High,-17.53979495,-13.59197605,,,10.60234667,1974,
271277,2,,Biscuits and crispbreads,,,g,Low,-3.899958208,-9.652328811,yes,DOWN,1.4288933,1974,213.5254298
271,3,,,Crispbread,,g,Medium,17.61485187,5.082346306,,,4.54754904,1974,13.09688092
274,3,,,Biscuits other than chocolate,,g,Low,-2.136440491,-10.73304712,yes,DOWN,1.724964135,1974,157.6319142
27402,4,,,,Sweet biscuits (not chocolate) and cereal bars,g,Low,-1.988132683,-11.83109065,yes,DOWN,1.91743516,1974,128.7800305
27403,4,,,,Cream crackers and other unsweetened biscuits,g,Medium,-2.934450012,-4.254461182,,,3.282022584,1974,28.85188371
277,3,,,Chocolate biscuits,,g,Low,-8.79349932,-9.203357354,,DOWN,1.988465909,1974,42.79663467
281301,2,,Other cereals and cereal products,,,g,Low,1.595933909,-7.787745297,yes,DOWN,1.478372479,1974,263.6240977
281,3,,,Oatmeal and oat products,,g,Medium,-12.48129152,15.51042064,,,4.764976723,1974,13.06054636
282,3,,,Breakfast cereals,,g,Low,-12.95853503,-20.75048535,yes,DOWN,2.036729076,1974,77.35103239
28202,4,,,,Muesli,g,Medium,-7.452444069,-24.95958375,yes,DOWN,5.381536796,1974,7.735103239
28203,4,,,,High fibre breakfast cereals,g,Medium,-19.31784996,-22.78686207,yes,DOWN,3.099531725,1974,29.39339231
28204,4,,,,Sweetened breakfast cereals,g,Medium,-7.033762116,-18.41081063,yes,DOWN,3.520072153,1974,19.3377581
28205,4,,,,Other breakfast cereals,g,Medium,-13.05423655,-15.14304009,,DOWN,4.062585932,1974,20.88477874
285,3,,,Canned milk puddings,,g,Medium,-10.46792378,-13.37872859,,,4.602637577,1974,58.5303716
28502,4,,,,Canned or fresh carton custard,g,High,-19.20069213,-11.47882268,,,5.250672907,1974,29.2651858
28503,4,,,,All canned milk puddings,g,High,9.147987341,-16.36362039,,,7.837577774,1974,29.2651858
286,3,,,Puddings,,g,High,-6.610529618,-6.173133911,,,5.394399225,1974,10.26666246
287,3,,,Rice,,g,High,23.66466213,-11.5653666,,,5.674450241,1974,17.39839737
28702,4,,,,Dried rice,g,High,44.3573325,-4.007223514,,,8.751236471,1974,9.221150604
28703,4,,,,Cooked rice,g,Medium,-5.534688564,-6.771455911,,,3.649840088,1974,0.869919868
28704,4,,,,Takeaway rice,g,High,-4.29319174,-54.7302311,yes,DOWN,5.239900334,1974,7.307326894
290,3,,,"Invalid foods, slimming foods and sports foods",,g,Very High,-35.04652851,-7.037134904,,,13.47562844,1974,0.764170725
291,3,,,Infant cereal foods,,g,Very High,-27.54815475,-24.1601851,,,12.48138324,1974,4.7797772
294,3,,,Cakes and pastries - frozen,,g,High,-2.498830361,-25.25796626,,DOWN,6.162034249,1974,3.83168819
295,3,,,Pasta,,g,High,20.03224934,5.417427723,,,4.378311554,1974,30.86067572
29501,4,,,,Canned pasta,g,High,-26.09538596,-36.54754066,yes,DOWN,6.357479891,1974,30.86067572
29502,4,,,,Dried and fresh pasta,g,High,27.3057011,12.66435637,,,4.939144952,1974,
29503,4,,,,Takeaway pasta and noodles,g,Very High,24.42965877,-20.83507169,,,13.20900825,1974,
296,3,,,Pizza,,g,Medium,11.84459738,-3.43179061,,,2.460659383,1974,0
29601,4,,,,"Pizzas, frozen and not frozen",g,Medium,9.941670492,9.594435199,,,2.712662828,1974,0
29602,4,,,,Takeaway pizza,g,High,20.33241214,-34.94361389,yes,DOWN,5.707018594,1974,0
299,3,,,Other cereal convenience foods,,g,Low,-5.832119363,-4.776406037,,DOWN,1.623204159,1974,40.69436564
29907,4,,,,"Cake, pudding and dessert mixes",g,High,-19.31389104,-26.83424273,,DOWN,5.847787278,1974,7.429996041
29909,4,,,,Cereal snacks,g,Medium,-11.2471618,-11.32557004,,DOWN,2.494424263,1974,15.82809676
29915,4,,,,"Quiches and flans, frozen and not frozen",g,Medium,-4.647781802,-2.636595299,,,4.343492348,1974,1.523820219
29916,4,,,,"Takeaway crisps, savoury snacks, popcorn, popadums, prawn crackers",g,Very High,-7.285717185,-58.20450216,yes,DOWN,9.537910751,1974,1.004958524
29919,4,,,,"Other cereal foods, frozen and not frozen",g,Low,-2.756548065,0.415514068,,,2.107358167,1974,14.9074941
301,3,,,Other cereals,,g,High,-39.3352494,-24.27611807,,,19.59314613,1974,6.086410047
304313,2,,Beverages,,,g,Low,-13.45517504,-11.40704388,yes,DOWN,2.122281099,1974,107.0877425
304,3,,,Tea,,g,Medium,-12.39258922,-14.74231468,yes,DOWN,3.231159006,1974,67.63435948
307,3,,,Coffee beans and ground coffee,,g,Medium,-14.23244312,0.55771633,,,4.456590974,1974,3.067295564
308,3,,,Instant coffee,,g,Medium,-15.70261256,-16.74004337,yes,DOWN,3.197363224,1974,15.3477428
309,3,,,Coffee essences,,ml,Very High,-92.71406934,8.435743688,,,78.80485696,1974,1.742981824
310,3,,,Tea and coffee from takeaway,,ml,High,91.35326669,88.92247953,yes,,11.53719121,1974,
312,3,,,Cocoa and chocolate drinks,,g,High,-3.566159744,-20.76019617,,,6.248012749,1974,10.27928563
313,3,,,Malt drinks and chocolate versions of malted drinks,,g,Very High,-63.35821487,-58.28109765,,,15.70671157,1974,9.01607724
314339,2,,Other food and drink,,,g,Low,-3.559768531,-11.49377963,yes,DOWN,2.088684785,1974,291.2524398
314,3,,,Mineral or spring waters,,ml,Medium,-5.070449126,-12.02141055,,,4.310037838,1974,
315,3,,,Baby foods,,g,Very High,2.854212092,-28.8585214,,,15.05218051,1974,25.82996808
318,3,,,Soups - canned or cartons,,g,Medium,4.699516604,-17.00072099,yes,DOWN,3.454831374,1974,101.3825316
319,3,,,Soups - dehydrated or powdered,,g,High,-10.65260377,-24.26389908,,,9.169536623,1974,3.8737332
320,3,,,Soups - from takeaway,,g,Very High,79.61337935,-16.71647245,,,20.32693668,1974,
321,3,,,Other takeaway food brought home,,g,Very High,157.2171406,272.8904265,,,24.07043878,1974,
322,3,,,Meals on wheels - items not specified,,g,Very Low,-100,-100,,,,1974,
323,3,,,Spreads and dressings,,g,Low,-2.87693357,-7.449888627,,,2.53239591,1974,8.635966046
32302,4,,,,Salad dressings,g,Medium,-3.637119122,-8.791116616,,,2.661720081,1974,7.340571139
32303,4,,,,Other spreads and dresssings,g,High,0.241512229,-1.752613041,,,5.872606189,1974,1.295394907
327,3,,,Pickles and sauces,,g,Low,2.018582639,-3.128752008,,,1.778605134,1974,52.1544447
32702,4,,,,Pickles,g,Medium,2.735385357,-12.99683467,,,5.296561632,1974,6.384688737
32703,4,,,,Sauces,g,Low,1.762485237,-1.81670067,,,1.839267451,1974,43.77861018
32704,4,,,,Takeaway sauces and mayonnnaise,g,High,47.4066294,-13.59979547,,,7.111994629,1974,1.991145781
328,3,,,Stock cubes and meat and yeast extracts,,g,High,-16.23830244,-16.93852643,,,5.511338865,1974,5.84832003
329,3,,,Jelly squares or crystals,,g,High,-32.62572498,-20.48565163,,,8.292405244,1974,12.55964232
332,3,,,Ice cream tub or block,,ml,Medium,-3.375443449,-21.85986489,yes,DOWN,3.413900561,1974,27.08300052
333,3,,,Ice cream products including takeaways,,ml,Medium,-11.6484265,-7.469485995,,,3.548206105,1974,16.45387518
33302,4,,,,"Ice cream cornets, choc-ices, lollies with ice cream",ml,Medium,-5.083045526,-2.144786881,,,3.610998112,1974,12.98990146
33303,4,,,,"Ice lollies, sorbet, frozen mousse, frozen yoghurt",ml,High,-17.73511855,-12.4379403,,,6.495583801,1974,3.463973722
33304,4,,,,"Takeaway ice cream, ice cream products, milkshakes",ml,Very High,-31.56040853,-26.74035969,,,12.51734765,1974,
334,3,,,Salt,,g,High,28.66034507,9.98951852,,,6.542246695,1974,37.29588491
339,3,,,Soya and novel protein foods,,g,High,16.59233785,-5.541656473,,,6.485196489,1974,0.135073203
340344,2,,Soft drinks,,,ml,Low,-10.19017173,-9.523488962,yes,DOWN,1.882622546,1974,
340,3,,,"Soft drinks, concentrated, not low calorie [note 10]",,ml,Medium,-31.59450758,1.987492717,,,4.318436076,1974,
341,3,,,"Soft drinks, not concentrated,  not low calorie",,ml,Medium,-15.63138606,-17.06273551,yes,DOWN,3.117665992,1974,
343,3,,,"Soft drinks, concentrated, low calorie [note 10]",,ml,Medium,-8.71207347,-24.04965787,yes,DOWN,3.622732384,1974,
344,3,,,"Soft drinks, not concentrated, low calorie",,ml,Medium,3.859716408,3.81733073,,,2.881314296,1974,
350355,2,,Confectionery,,,g,Low,-1.279211455,-0.909078015,,,2.912850964,1974,
350,3,,,Chocolate bars - solid,,g,Low,-1.998371153,6.604630218,,,2.166593686,1974,
351,3,,,Chocolate bars - filled,,g,Medium,5.628841262,-4.570578147,,,2.751947228,1974,
352,3,,,Chewing gum,,g,High,-31.12595087,-43.11180598,yes,DOWN,5.622181255,1974,
353,3,,,Mints and boiled sweets,,g,Low,-4.507244946,-0.281843103,,,6.114568623,1974,
35301,4,,,,Mints,g,High,10.29895537,-2.016803866,,,8.510468705,1974,
35302,4,,,,Boiled sweets,g,Low,-5.137435358,-0.194385484,,,6.340934419,1974,
354,3,,,"Fudges, toffees, caramels",,g,High,-33.79343415,-23.86339192,,,14.82369148,1974,
355,3,,,Takeaway confectionery,,g,Very High,58.50234769,-26.21713106,,,31.55573255,1974,
380389,2,,Alcoholic drinks,,,ml,Low,-11.35041139,-14.43046711,yes,DOWN,2.425452239,1974,
381,3,,,Beers,,ml,High,-3.98039884,9.906984816,,,5.011303673,1974,
382,3,,,Lagers and continental beers,,ml,Medium,-25.059493,-28.86468931,yes,DOWN,4.401992461,1974,
383,3,,,Ciders and perry,,ml,High,3.721134442,-2.780994966,,,6.044604158,1974,
384,3,,,Wine and champagne,,ml,Medium,-3.260507123,-13.66226784,,DOWN,3.04666762,1974,
38402,4,,,,"Champagne, sparkling wines and wine with mixer",ml,High,-21.12777711,-18.91981169,,,6.495230751,1974,
38403,4,,,,Table wine,ml,Medium,-1.148057911,-13.13089363,,DOWN,3.153378354,1974,
385,3,,,Spirits with mixer,,ml,Very High,-21.31996391,-20.40093388,,,9.633478044,1974,
386,3,,,Fortified wines,,ml,High,12.60101568,-21.84753966,,,9.618896329,1974,
387,3,,,Spirits,,ml,Medium,-18.69222893,-16.6301933,,,4.290683277,1974,
388,3,,,Liqueurs and cocktails,,ml,High,-7.05419856,39.68908996,,,9.195306759,1974,
389,3,,,Alcopops,,ml,Very High,-5.414961258,45.33428894,,,16.06611137,1974,
cat520,1,Milk and milk products excluding cheese,,,,ml,Very Low,-6.228009964,-12.16152778,yes,DOWN,1.160534784,1975,2987.203117
4006,2,,"Liquid wholemilk, including school and welfare",,,ml,Medium,16.17784054,-2.291519879,,,3.447841135,1975,2714.899001
4,3,,,"Liquid wholemilk, full price",,ml,Medium,16.17784054,-2.291519879,,,3.447841135,1975,2685.72821
402,4,,,,UHT milk,ml,Very High,162.1508856,60.8876154,,,21.60750191,1975,26.8572821
403,4,,,,Sterilised,ml,,,,,,,1975,134.2864105
404,4,,,,Pasteurised/ homogenised,ml,Medium,15.020987,-2.936824972,,,3.469356076,1975,2524.584517
501,3,,,School milk  [note 6],,ml,,,,,,,1975,10.47355517
601,3,,,Welfare milk [note 11],,ml,,,,,,,1975,18.69723553
9017,2,,Other milk and cream,,,ml,Low,-10.35051625,-14.22742675,yes,DOWN,1.340801395,1975,272.304116
15,3,,,Skimmed milks,,ml,Low,-11.433989,-19.72221926,yes,DOWN,1.508270529,1975,5.569274344
1502,4,,,,Fully skimmed milk,ml,Medium,-12.39207856,-22.44029809,yes,DOWN,4.508393139,1975,2.227709738
1503,4,,,,Semi-skimmed milk,ml,Low,-11.28151781,-19.27765903,yes,DOWN,1.622485259,1975,3.341564606
901,3,,,Condensed or evaporated milk,,eq ml,Very High,64.6797474,44.84030648,,,11.57777926,1975,130.7203722
11,3,,,Infant milks,,eq ml,Very High,11.5521107,-53.20537292,yes,DOWN,12.71053783,1975,31.87315453
1102,4,,,,Infant or baby milks - ready to drink,eq ml,Very High,-36.24121156,-36.79997557,,,24.23271295,1975,3.187315453
1103,4,,,,Infant or baby milks - dried,eq ml,Very High,17.34054917,-53.99132377,yes,DOWN,13.55667267,1975,28.68583908
1201,3,,,Instant dried milk,,eq ml,Very High,-76.65962899,47.64580438,,,49.64967882,1975,57.19745526
13,3,,,Yoghurt and fromage frais,,ml,Low,-10.99785999,-12.76283849,yes,DOWN,1.731951197,1975,29.43330677
1301,4,,,,Yoghurt,ml,Low,-11.6174533,-12.50241043,yes,DOWN,1.776910971,1975,29.43330677
1302,4,,,,Fromage frais,ml,High,3.268188699,-17.59605897,,,6.465391525,1975,
16,3,,,Other milks and dairy desserts,,ml,Medium,-0.719685355,28.42186154,yes,,3.962553224,1975,1.392318586
1603,4,,,,Dairy desserts - not frozen,ml,Medium,6.833344462,-6.247523513,,,3.652272509,1975,1.044238939
1605,4,,,,Dried milk products,ml,Very High,-81.45242013,-93.55972103,,,60.48509365,1975,
1607,4,,,,Milk drinks and other milks [note 7],ml,Medium,-10.53080782,1.671070708,,,5.27687065,1975,0.348079646
1608,4,,,,Non-dairy milk substitutes [note 7],ml,High,0.554311591,60.20532712,yes,UP,6.077231901,1975,
17,3,,,Cream,,ml,Medium,-11.53553463,6.320675123,,,2.862114526,1975,16.1182343
22023,2,,Cheese,,,g,Low,-5.478671056,-1.50112128,,,1.389298395,1975,107.2618952
22,3,,,Natural cheese,,g,Low,-6.557987916,-3.046263245,,,1.433792444,1975,99.23141656
2201,4,,,,Hard cheese - cheddar type,g,Low,-2.581912598,1.394545409,,,1.710825319,1975,67.31992713
2202,4,,,,Hard cheese - other uk or foreign equivalent,g,Medium,-25.10541383,-19.0791482,,,4.316442662,1975,21.9443512
2203,4,,,,Hard cheese - edam or other foreign,g,Medium,-16.23335916,-18.64178098,,DOWN,3.740617699,1975,5.938085963
2205,4,,,,Cottage cheese,g,High,-26.98165436,-33.20447434,,DOWN,9.001615495,1975,1.772782995
2206,4,,,,Soft natural cheese,g,Low,-4.120556051,1.675746272,,,2.625812783,1975,2.256269266
2301,3,,,Processed cheese,,g,Medium,6.26053498,16.21294639,,,3.691143546,1975,8.030478616
31041,2,,Carcase meat,,,g,Medium,-0.773010666,-14.75230465,yes,DOWN,2.43464277,1975,412.9655029
31,3,,,Beef and veal,,g,Medium,-0.633263651,-11.45020574,,DOWN,2.711156546,1975,215.1231163
3102,4,,,,Beef joints - on the bone,g,Very High,-34.72836341,-24.99123061,,,40.78592833,1975,25.29759812
3103,4,,,,Beef joints - boned,g,Very High,4.524267163,3.779860861,,,9.38559409,1975,67.71051797
3104,4,,,,Beef steak - less expensive,g,Medium,-20.08560604,-17.92348599,,DOWN,4.759816166,1975,45.4285543
3105,4,,,,Beef steak - more expensive,g,Medium,-14.90795228,-35.14211397,yes,DOWN,5.205743684,1975,37.16881716
3106,4,,,,Minced beef,g,Medium,7.705314475,-6.975887839,,,3.0617315,1975,36.85456307
3107,4,,,,All other beef and veal,g,Very High,1009.850861,132.1555556,,,60.61164495,1975,2.66306564
36,3,,,Mutton and lamb,,g,High,7.050031637,-30.1857499,,DOWN,7.854116229,1975,119.2874612
3601,4,,,,Mutton,g,Very High,15.43121972,-58.77556882,,,36.06262348,1975,3.811020839
3602,4,,,,Lamb joints,g,Very High,27.7108128,-15.15202246,,,12.08390147,1975,65.70893786
3603,4,,,,Lamb chops,g,High,-19.26998204,-26.23284545,,DOWN,7.668606648,1975,38.54748437
3604,4,,,,All other lamb,g,High,-5.984349919,-55.40793777,,DOWN,21.94034115,1975,11.22001818
41,3,,,Pork,,g,Medium,-5.302343211,-10.43424185,,DOWN,3.64045624,1975,78.55492541
4101,4,,,,Pork joints,g,High,-21.22932762,-15.53314027,,,6.035515381,1975,39.22285256
4102,4,,,,Pork chops,g,High,13.50788889,-24.95151904,,,8.10232832,1975,26.61170089
4103,4,,,,Pork fillets and steaks,g,High,0.72324102,-10.27284064,,,5.346732336,1975,4.575378242
4104,4,,,,All other pork,g,High,6.638515956,6.788229208,,,6.686721686,1975,8.144993724
46095,2,,Non-carcase meat and meat products,,,g,Low,0.564117789,-8.610678126,yes,DOWN,1.266863969,1975,642.1748668
46,3,,,Liver,,g,Very High,-54.62864777,-34.1110152,,,14.3959556,1975,39.52395638
4603,4,,,,Ox liver,g,Very High,15.50185737,-65.85229314,,,46.15769288,1975,8.304324826
4604,4,,,,Lambs liver,g,Very High,-0.717455552,-13.15132258,,,17.87857453,1975,20.07115248
4605,4,,,,Pigs liver,g,Very High,-68.60854904,33.48502532,,,27.6135487,1975,9.764088165
4607,4,,,,All other liver,g,Very High,-86.43256584,-82.97411545,yes,,22.36904728,1975,1.384390908
51,3,,,All offal other than liver,,g,Very High,80.5549302,48.63520014,,,21.19367812,1975,15.9169386
55,3,,,"Bacon and ham, uncooked",,g,High,22.76141095,8.325511983,,,5.97560892,1975,111.4109384
5502,4,,,,"Bacon and ham joints, uncooked",g,Very High,57.72977741,25.0963146,,,17.9386752,1975,25.62451584
5505,4,,,,"Bacon and ham rashers, uncooked",g,Medium,8.886353278,0.575519083,,,2.487578916,1975,85.7864226
58,3,,,"Bacon and ham, cooked",,g,Low,-4.805058864,-7.843210903,,,2.039512795,1975,26.4642166
59,3,,,Cooked poultry not purchased in cans,,g,Medium,5.993619932,-16.18172673,yes,DOWN,3.43442724,1975,4.718736448
5903,4,,,,"Chicken and turkey, cooked",g,Medium,-2.302787917,-15.23199144,,,3.730228119,1975,4.199675439
5904,4,,,,Takeaway chicken,g,High,53.79973971,-19.48370605,,,8.511854091,1975,0.519061009
62,3,,,"Corned beef, canned or sliced",,g,Medium,-10.94345359,-13.37342948,,,5.325198247,1975,18.09219139
66,3,,,Other cooked meat,,g,Medium,-6.062065481,0.030859864,,,4.741987524,1975,15.84675641
71,3,,,Other canned meat and canned meat products,,g,High,0.698081582,-25.38799064,yes,DOWN,6.789006614,1975,44.20162068
74,3,,,"Chicken, uncooked - whole chicken or chicken pieces",,g,Low,-0.959338218,-7.796271371,,DOWN,2.17747481,1975,124.2229017
77,3,,,"Other poultry, uncooked (including frozen)",,g,High,13.33135609,-10.54841857,,,8.052131133,1975,15.80067435
7703,4,,,,"Turkey, uncooked - whole turkey or turkey pieces",g,High,14.12393661,-5.867012768,,,9.084400115,1975,13.994883
7704,4,,,,"Poultry other than chicken or turkey, uncooked",g,Very High,8.997191209,-30.37412226,,,15.46668276,1975,1.805791354
78,3,,,"Other fresh, chilled and frozen meat",,g,Very High,-60.89808027,129.1141494,,,35.61515302,1975,2.347672305
79,3,,,"Sausages, uncooked - pork",,g,Medium,4.829254788,-0.494068596,,,2.514140526,1975,54.15543189
80,3,,,"Sausages, uncooked - beef and other sausages",,g,Very High,134.5730884,88.3124491,,,28.83494303,1975,45.17186587
83,3,,,"Meat pies and sausage rolls, ready to eat",,g,Medium,-8.91443914,-10.07975456,,,3.778616059,1975,23.99933901
8302,4,,,,"Meat pies, ready to eat",g,High,-13.20670492,-3.467439924,,,5.65353751,1975,18.23949765
8303,4,,,,"Sausage rolls, ready to eat",g,Medium,-4.447695588,-15.54789411,,,4.666041799,1975,5.759841362
84,3,,,"Meat pies, pasties and puddings, frozen or not frozen",,g,Medium,2.045234334,-8.77906629,,,3.072833384,1975,27.20024499
85,3,,,"Burgers, frozen or not frozen",,g,Medium,-0.118527038,0.552168841,,,4.092438645,1975,13.60868709
89,3,,,Ready meals and convenience meat products,,g,Low,-4.184602932,-8.371974964,,,1.983957732,1975,28.40892499
8901,4,,,,"Complete meat-based ready meals, frozen or not frozen",g,Medium,-6.632229428,-10.21414291,,,2.87065059,1975,5.275280652
8902,4,,,,"Other convenience meat products, frozen or not frozen",g,Low,-1.668237644,-6.499276034,,,2.380962791,1975,23.13364434
93,3,,,Pate and delicatessen type sausage,,g,Medium,-12.29281183,-8.933006198,,,3.847183703,1975,5.92071804
9301,4,,,,Pate,g,Medium,-5.395394571,0.940384538,,,5.468931506,1975,
9302,4,,,,Delicatessen type sausages,g,Medium,-13.85744882,-11.09935274,,,4.520638825,1975,5.92071804
94,3,,,Meat pastes and spreads,,g,Very High,-43.23278458,-11.34208984,,,14.29569715,1975,9.621166815
95,3,,,Takeaway meats,,g,Medium,6.899810463,-41.07410421,yes,DOWN,3.745945679,1975,15.54188485
9501,4,,,,Takeaway meat pies and pasties,g,Very High,-0.442203789,-44.15586936,,,18.50306028,1975,2.220269265
9502,4,,,,Takeaway burger and bun,g,High,-18.06311754,-44.62819422,yes,DOWN,7.083912615,1975,0.740089755
9503,4,,,,Takeaway kebabs,g,High,55.88825596,-24.85274994,,,8.801886133,1975,1.48017951
9504,4,,,,Takeaway sausages and saveloys,g,Very High,36.94628729,-40.1389034,yes,DOWN,10.64738517,1975,0
9505,4,,,,Takeaway meat based meals,g,Medium,2.665859347,-44.15969913,yes,DOWN,4.566746088,1975,11.10134632
9506,4,,,,Takeaway miscellaneous meats,g,Very High,136.4288387,82.65270619,,,28.47808311,1975,
100123,2,,Fish,,,g,Low,-6.926828914,-15.14178002,yes,DOWN,1.881575312,1975,127.7850366
102,3,,,"White fish, fresh, chilled or frozen",,g,High,-6.295711304,-5.615002756,,,6.350359717,1975,47.93805978
10201,4,,,,"White fish, fresh or chilled",g,High,-2.418381962,-20.72105091,,,6.673382534,1975,37.24961905
10202,4,,,,"White fish, frozen",g,Very High,-13.22933578,53.02152036,,,13.33519808,1975,10.68844073
106,3,,,"Herrings and other blue fish, fresh, chilled or frozen",,g,Very High,-9.744267757,-48.11327374,yes,DOWN,10.27800306,1975,2.487435009
10601,4,,,,"Herrings and other blue fish, fresh or chilled",g,Very High,0.643198745,-47.09492531,yes,DOWN,11.49407602,1975,2.487435009
10602,4,,,,"Herrings and other blue fish, frozen",g,Very High,-42.14856419,-53.02085419,,,22.79567556,1975,
107,3,,,"Salmon, fresh, chilled or frozen",,g,High,-16.15112526,11.54563055,,,6.032253051,1975,2.182034598
10701,4,,,,"Salmon, fresh or chilled",g,High,-15.07647178,23.93244324,,,6.351273947,1975,2.182034598
10702,4,,,,"Salmon, frozen",g,Very High,-34.13619163,-64.66438206,yes,DOWN,14.41050561,1975,
10801,3,,,"Blue fish, dried or salted or smoked",,g,Medium,-22.55512103,-23.52584914,yes,DOWN,4.577377204,1975,4.493376863
